ChEMBL ID,Name,Synonyms,Type,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,PSA,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX ApKa,CX BpKa,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA Lipinski,HBD Lipinski,#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles
CHEMBL151062,,1-Phenyl-Ethanol,Small molecule,0,122.17,2,7,1.74,20.23,1,1,0,1,Y,0.6,None,None,1.62,1.62,1,MOL,-1,9,1,1,0,122.0732,NEUTRAL,C8H10O,C[C@@H](O)c1ccccc1
CHEMBL153721,,,Small molecule,0,192.3,1,3,3.69,20.23,1,1,0,6,N,0.68,None,None,3.92,3.92,1,MOL,-1,14,1,1,0,192.1514,NEUTRAL,C13H20O,CCCCCC[C@H](O)c1ccccc1
CHEMBL4099661,,,Small molecule,0,195.2,3,3,0.05,102.78,1,3,0,1,N,0.44,None,10.03,0.29,-1.64,1,MOL,-1,14,5,6,1,195.092,BASE,C8H10FN5,NC(N)=N/C(N)=N/c1cccc(F)c1
CHEMBL159690,,,Small molecule,0,148.21,1,1,0.98,38.05,2,2,0,0,Y,0.58,None,9.62,0.75,-1.41,1,MOL,-1,11,2,3,0,148.1,BASE,C9H12N2,NC1CNc2ccccc2C1
CHEMBL351623,,,Small molecule,0,179.18,1,1,0.34,90.87,5,4,0,0,N,0.34,9.48,8.44,0.01,-0.84,1,MOL,-1,13,5,5,0,179.0695,NEUTRAL,C8H9N3O2,NC1=NCc2c(ccc(O)c2O)N1
CHEMBL361834,,,Small molecule,0,194.3,1,4,2.12,24.39,2,1,0,2,Y,0.58,None,9.12,2.64,0.99,1,MOL,-1,13,2,1,0,194.0878,BASE,C10H14N2S,CN/C(=N/Cc1ccccc1)SC
CHEMBL180934,,,Small molecule,0,194.3,1,3,2.56,24.39,2,1,0,1,Y,0.55,None,7.15,3.25,3.07,1,MOL,-1,13,2,1,0,194.0878,NEUTRAL,C10H14N2S,CN/C(=N\c1ccc(C)cc1)SC
CHEMBL4094390,,,Small molecule,0,141.13,1,1,0.36,76.46,3,2,0,2,N,0.62,1.66,7.29,-2.4,-2.73,1,MOL,-1,10,4,3,0,141.0426,ACID,C6H7NO3,N[C@H](C(=O)O)c1ccco1
CHEMBL193047,,,Small molecule,0,193.25,3,4,0.95,38.25,4,0,0,3,N,0.72,None,8.44,0.46,-0.62,1,MOL,-1,14,4,0,0,193.1215,NEUTRAL,C10H15N3O,CN1CCCC1COc1cnccn1
CHEMBL190835,,,Small molecule,0,194.19,1,1,1.57,74.6,2,2,0,3,N,0.77,3.53,None,1.81,-4.63,1,MOL,-1,14,4,2,0,194.0579,ACID,C10H10O4,CC(C(=O)O)c1cccc(C(=O)O)c1
CHEMBL3100069,,,Small molecule,0,185.25,1,1,0.91,57.78,3,3,0,3,Y,0.61,8.92,3.7,0.99,0.98,1,MOL,-1,12,4,2,0,185.0623,NEUTRAL,C7H11N3OS,CC(CS)C(=O)Nc1ncc[nH]1
CHEMBL186007,,2-Bromo-Phenol|2-Bromophenol|O-Bromophenol,Small molecule,0,173.01,8,12,2.15,20.23,1,1,0,0,Y,0.64,8.16,None,2.44,2.37,1,MOL,-1,8,1,1,0,171.9524,NEUTRAL,C6H5BrO,Oc1ccccc1Br
CHEMBL176495,,2-Hydrazino-Benzenesulfonamide|2-Hydrazinylbenzenesulfonamide,Small molecule,0,187.22,19,64,-0.38,98.21,4,3,0,2,N,0.43,10.38,4.24,-0.03,-0.03,1,MOL,-1,12,5,5,0,187.0415,NEUTRAL,C6H9N3O2S,NNc1ccccc1S(N)(=O)=O
CHEMBL144129,,4-Benzyl-Piperidine,Small molecule,0,175.28,2,2,2.23,12.03,1,1,0,2,Y,0.73,None,10.35,2.52,-0.25,1,MOL,-1,13,1,1,0,175.1361,BASE,C12H17N,c1ccc(CC2CCNCC2)cc1
CHEMBL166414,,,Small molecule,0,198.18,2,3,0.83,101.18,6,2,0,3,N,0.55,9.97,2.08,2.04,2.04,1,MOL,-1,14,7,2,0,198.0753,NEUTRAL,C7H10N4O3,CCNc1nc(C)nc(O)c1[N+](=O)[O-]
CHEMBL1325785,,,Small molecule,0,163.18,2,3,0.72,60.15,4,1,0,1,N,0.66,10.2,None,1.01,1.01,1,MOL,-1,12,4,1,0,163.0746,NEUTRAL,C8H9N3O,CN(C)c1ccnc(O)c1C#N
CHEMBL3196793,,,Small molecule,0,162.19,8,8,1.67,41.46,3,1,0,3,Y,0.54,10.85,2.39,2.31,2.2,1,MOL,-1,12,3,1,0,162.0793,NEUTRAL,C9H10N2O,CC(=O)/C=N/Nc1ccccc1
CHEMBL1326198,,,Small molecule,0,197.19,6,6,0.71,79.54,3,2,0,3,N,0.75,3.75,None,0.06,-3.22,1,MOL,-1,14,5,2,0,197.0688,ACID,C9H11NO4,Cc1cc(C(=O)NCC(=O)O)c(C)o1
CHEMBL1622132,,,Small molecule,0,153.18,,,1.29,44.48,3,1,0,2,Y,0.65,None,5.03,0.83,0.83,1,MOL,-1,11,3,2,0,153.079,NEUTRAL,C8H11NO2,COc1ccc(N)c(OC)c1
CHEMBL3040754,,,Small molecule,0,191.23,,,0.04,63.32,3,2,0,0,N,0.57,13.26,7.3,0.84,0.59,1,MOL,-1,14,3,3,0,191.0946,NEUTRAL,C11H13NO2,N[C@H]1Cc2ccccc2C[C@@H](O)C1=O
CHEMBL1188322,,,Small molecule,0,182.65,,,1.82,38.05,2,2,0,3,Y,0.55,None,5.44,2.04,2.04,1,MOL,-1,12,2,3,0,182.0611,NEUTRAL,C9H11ClN2,C=C(CNN)c1ccc(Cl)cc1
CHEMBL1188440,,,Small molecule,0,161.21,,,1.04,50.41,3,2,0,0,Y,0.6,None,11,0.99,-0.43,1,MOL,-1,12,3,3,0,161.0953,BASE,C9H11N3,Cc1cccc2c1N=C(N)NC2
CHEMBL3186793,,,Small molecule,0,162.19,,,1.85,34.14,2,0,0,3,Y,0.5,9.21,None,1.75,1.75,1,MOL,-1,12,2,0,0,162.0681,NEUTRAL,C10H10O2,CC(=O)CC(=O)c1ccccc1
CHEMBL160233,DUROHYDROQUINONE,,Small molecule,0,166.22,1,1,2.33,40.46,2,2,0,0,Y,0.58,10.59,None,3.42,3.42,1,MOL,-1,12,2,2,0,166.0994,NEUTRAL,C10H14O2,Cc1c(C)c(O)c(C)c(C)c1O
CHEMBL3186978,,,Small molecule,0,199.72,1,4,2.23,12.03,1,1,0,4,N,0.72,None,10.29,2.59,-0.14,1,MOL,-1,12,1,1,0,163.1361,BASE,C11H18ClN,CCN[C@@H](C)Cc1ccccc1.Cl
CHEMBL3187059,,,Small molecule,0,153.14,1,1,0.88,82.05,4,1,0,1,N,0.48,None,4.33,0.97,0.97,1,MOL,-1,11,5,2,0,153.0538,NEUTRAL,C6H7N3O2,Cc1cc(N)ncc1[N+](=O)[O-]
CHEMBL3187064,,,Small molecule,0,118.18,,,2.64,0,0,0,0,1,Y,0.53,None,None,3.22,3.22,1,MOL,-1,9,0,0,0,118.0783,None,C9H10,C=Cc1ccc(C)cc1
CHEMBL3187117,,,Small molecule,0,156.61,,,2.66,9.23,1,0,0,1,Y,0.61,None,None,2.93,2.93,1,MOL,-1,10,1,0,0,156.0342,NEUTRAL,C8H9ClO,COc1ccc(Cl)cc1C
CHEMBL3187172,,,Small molecule,0,121.14,1,2,1.28,29.96,2,0,0,1,Y,0.52,None,3.82,0.31,0.31,1,MOL,-1,9,2,0,0,121.0528,NEUTRAL,C7H7NO,CC(=O)c1cccnc1
CHEMBL3187466,,,Small molecule,0,150.18,,,0.68,69.11,2,2,0,1,N,0.58,None,3.14,0.51,0.51,1,MOL,-1,11,3,4,0,150.0793,NEUTRAL,C8H10N2O,Cc1ccc(C(N)=O)cc1N
CHEMBL1223275,,,Small molecule,0,193.25,2,4,1.59,38.33,2,1,0,4,N,0.79,None,None,1.25,1.25,1,MOL,-1,14,3,1,0,193.1103,NEUTRAL,C11H15NO2,CC(=O)N[C@@H](C)COc1ccccc1
CHEMBL176501,,,Small molecule,0,180.16,2,6,-0.49,71.93,4,1,0,2,N,0.49,9.91,None,-0.46,-0.47,1,MOL,-1,13,5,1,0,180.0535,NEUTRAL,C8H8N2O3,Cc1cn(/C=C/C=O)c(=O)[nH]c1=O
CHEMBL3187787,,,Small molecule,0,194.99,,,2.98,17.07,1,0,0,1,Y,0.63,None,None,2.82,2.82,1,MOL,-1,10,1,0,0,193.9455,None,C6H5Cl2OP,O=P(Cl)(Cl)c1ccccc1
CHEMBL367738,,,Small molecule,0,182.23,7,13,2.68,17.82,2,0,0,0,Y,0.52,None,3.85,2.84,2.84,1,MOL,-1,14,2,0,0,182.0844,NEUTRAL,C12H10N2,Cn1cccc2nc3ccccc3c1-2
CHEMBL368562,,,Small molecule,0,181.19,,,0.62,79.87,3,3,0,2,N,0.35,None,8.83,0.48,-0.72,1,MOL,-1,13,5,4,0,181.0851,BASE,C8H11N3O2,COc1ccccc1/N=C(/N)NO
CHEMBL176683,,,Small molecule,0,162.23,2,3,2.65,9.23,1,0,0,3,Y,0.66,None,None,3.04,3.04,1,MOL,-1,12,1,0,0,162.1045,NEUTRAL,C11H14O,COc1ccc(CC2CC2)cc1
CHEMBL188064,,,Small molecule,0,158.2,64,73,2.37,17.07,1,0,0,0,Y,0.53,None,None,2.73,2.73,1,MOL,-1,12,1,0,0,158.0732,None,C11H10O,C=C1CCc2ccccc2C1=O
CHEMBL187170,,,Small molecule,0,196.2,1,1,0.97,66.76,4,2,0,4,N,0.7,9.05,None,1.03,1.02,1,MOL,-1,14,4,2,0,196.0736,NEUTRAL,C10H12O4,CC(=O)c1ccc(OCCO)cc1O
CHEMBL3091837,,,Small molecule,0,180.21,2,3,1.65,54.6,3,1,0,3,Y,0.57,9.64,1.27,1.2,1.2,1,MOL,-1,13,4,1,0,180.0899,NEUTRAL,C9H12N2O2,CC(C)/C=N\NC(=O)c1ccco1
CHEMBL3091872,,,Small molecule,0,179.22,2,7,0.64,68.01,3,2,0,3,N,0.41,13.71,3.75,0.59,0.59,1,MOL,-1,13,4,3,0,179.1059,NEUTRAL,C9H13N3O,CCCc1cc(C(=O)NN)ccn1
CHEMBL176939,,,Small molecule,0,175.28,1,1,2.76,3.24,1,0,0,1,Y,0.63,None,9.52,2.89,0.79,1,MOL,-1,13,1,0,0,175.1361,BASE,C12H17N,Cc1cccc(C2CCCN2C)c1
CHEMBL453029,,N-Benzylglycine,Small molecule,0,165.19,2,2,0.86,49.33,2,2,0,4,N,0.7,2.05,9.45,-1.46,-1.46,1,MOL,-1,12,3,2,0,165.079,ZWITTERION,C9H11NO2,O=C(O)CNCc1ccccc1
CHEMBL1196589,,,Small molecule,0,189.3,,,2.49,3.24,1,0,0,2,Y,0.69,None,10.05,3.08,0.49,1,MOL,-1,14,1,0,0,189.1517,BASE,C13H19N,CC(C)N(C)C1Cc2ccccc2C1
CHEMBL1196644,,,Small molecule,0,161.21,,,1.04,50.41,3,2,0,0,Y,0.6,None,10.88,0.99,-0.42,1,MOL,-1,12,3,3,0,161.0953,BASE,C9H11N3,Cc1ccc2c(c1)CNC(N)=N2
CHEMBL1196671,,,Small molecule,0,193.25,,,2.27,50.19,2,1,0,6,N,0.7,4.29,5.58,1.13,-0.53,1,MOL,-1,14,3,1,0,193.1103,ACID,C11H15NO2,O=C(O)CCCCCc1cccnc1
CHEMBL1309669,,,Small molecule,0,152.15,5,5,1.21,46.53,3,1,0,2,Y,0.65,7.37,None,1.22,0.91,1,MOL,-1,11,3,1,0,152.0473,NEUTRAL,C8H8O3,COc1cc(O)ccc1C=O
CHEMBL3306923,,,Small molecule,0,199.21,,,2.16,49.66,3,1,0,1,Y,0.7,8.85,4.19,2.88,2.87,1,MOL,-1,15,3,1,0,199.0633,NEUTRAL,C12H9NO2,O=C1C=CC(=Nc2ccc(O)cc2)C=C1
CHEMBL3306931,,,Small molecule,0,158.25,,,0.42,24.11,2,1,0,2,Y,0.62,None,None,-3.08,-3.08,1,MOL,-1,10,2,1,0,158.0634,NEUTRAL,C7H12NOS+,Cc1c(CCO)sc[n+]1C
CHEMBL3248562,,,Small molecule,0,188.23,1,1,1.43,24.83,3,0,0,1,Y,0.67,None,5.32,1.83,1.83,1,MOL,-1,14,3,0,0,188.095,NEUTRAL,C11H12N2O,c1ccc(C2CN3CCOC3=N2)cc1
CHEMBL3122161,,,Small molecule,0,176.2,2,4,-0.08,64.47,6,1,0,4,N,0.69,None,None,0.54,0.54,1,MOL,-1,11,5,1,0,176.0256,NEUTRAL,C5H8N2O3S,COc1nsnc1OCCO
CHEMBL3248700,,,Small molecule,0,177.7,4,5,1.64,26.02,2,1,0,2,Y,0.67,None,9.82,1.72,-0.61,1,MOL,-1,9,1,2,0,141.0612,BASE,C7H12ClNS,CC(N)Cc1cccs1.Cl
CHEMBL3248737,,,Small molecule,0,150.14,1,1,-0.17,61.96,2,2,0,0,N,0.5,7.67,None,-0.33,-0.52,1,MOL,-1,11,4,2,0,150.0429,NEUTRAL,C7H6N2O2,O=C1Cc2[nH]ccc2C(=O)N1
CHEMBL1699272,,,Small molecule,0,167.21,4,6,1.81,42.09,2,1,0,2,Y,0.68,None,None,1.81,1.81,1,MOL,-1,12,3,1,0,167.0946,NEUTRAL,C9H13NO2,CCOC(=O)c1cc(C)[nH]c1C
CHEMBL3394280,,,Small molecule,0,177.2,2,2,1.51,49.33,2,2,0,2,Y,0.41,9.56,None,1.84,1.84,1,MOL,-1,13,3,2,0,177.079,NEUTRAL,C10H11NO2,Cc1ccc(/C=C/C(=O)NO)cc1
CHEMBL3394281,,,Small molecule,0,193.2,7,10,1.21,58.56,3,2,0,3,Y,0.43,9.56,None,1.17,1.17,1,MOL,-1,14,4,2,0,193.0739,NEUTRAL,C10H11NO3,COc1ccc(/C=C/C(=O)NO)cc1
CHEMBL3410010,,,Small molecule,0,169.25,3,3,0.71,42.15,4,1,0,0,N,0.62,None,7.64,0.63,0.2,1,MOL,-1,11,3,2,0,169.0674,NEUTRAL,C7H11N3S,CN1CCc2nc(N)sc2C1
CHEMBL3326432,,,Small molecule,0,141.19,1,1,1.76,25.16,3,1,0,0,Y,0.44,8.17,None,1.11,1.04,1,MOL,-1,9,2,1,0,141.0248,NEUTRAL,C6H7NOS,Cc1cccc(=S)n1O
CHEMBL3326437,,,Small molecule,0,195.16,1,1,2.47,25.16,3,1,0,0,Y,0.51,7.07,None,1.7,1.21,1,MOL,-1,12,2,1,0,194.9966,NEUTRAL,C6H4F3NOS,On1c(C(F)(F)F)cccc1=S
CHEMBL1607857,,,Small molecule,0,136.18,9,13,1.82,25.25,3,0,0,1,Y,0.43,None,None,2.37,2.37,1,MOL,-1,9,2,0,0,136.0095,NEUTRAL,C6H4N2S,S=C=Nc1ccccn1
CHEMBL3401209,,,Small molecule,0,198.22,3,7,1.09,55.45,4,0,0,1,N,0.68,None,None,0.83,0.83,1,MOL,-1,14,5,0,0,198.1004,None,C9H14N2O3,CC(C)c1cc(=O)n(C(=O)N(C)C)o1
CHEMBL3357343,,,Small molecule,0,198.18,1,1,0.99,61.9,1,3,0,1,N,0.4,None,10.89,0.95,-1.43,1,MOL,-1,10,3,4,0,135.0796,BASE,C7H10N4O3,N=C(N)Nc1ccccc1.O=[N+]([O-])O
CHEMBL3446070,,,Small molecule,0,198.22,5,7,0.78,89.35,4,2,0,4,N,0.75,11.67,None,0.39,0.39,1,MOL,-1,14,5,3,0,198.1004,NEUTRAL,C9H14N2O3,CCCC(C)(O)c1cc(C(N)=O)no1
CHEMBL3392014,,,Small molecule,0,156.14,1,2,1.27,26.02,1,1,0,0,Y,0.48,None,4.64,1.14,1.14,1,MOL,-1,7,1,2,0,93.0578,NEUTRAL,C6H8N2O3,Nc1ccccc1.O=[N+]([O-])O
CHEMBL1617923,,,Small molecule,0,190.29,,,2.97,35.88,1,2,0,3,Y,0.56,None,11.79,2.35,-0.07,1,MOL,-1,14,2,2,0,190.147,BASE,C12H18N2,CC(=N)NC(c1ccccc1)C(C)C
CHEMBL1610669,,,Small molecule,0,179.26,3,5,2.69,35.25,2,1,0,4,N,0.72,None,5.18,2.6,2.59,1,MOL,-1,13,2,2,0,179.131,NEUTRAL,C11H17NO,CC(C)CCOc1ccc(N)cc1
CHEMBL1643354,,,Small molecule,0,164.21,1,1,0.92,25.36,3,0,0,1,Y,0.62,None,8.68,0.65,-0.18,1,MOL,-1,12,3,0,0,164.095,BASE,C9H12N2O,c1cc(N2CCOCC2)ccn1
CHEMBL1607202,,,Small molecule,0,192.13,4,6,0.48,89.31,4,1,0,1,N,0.4,7.92,None,0.63,0.52,1,MOL,-1,14,6,1,0,192.0171,NEUTRAL,C8H4N2O4,O=C1NC(=O)c2cc([N+](=O)[O-])ccc21
CHEMBL3334573,,,Small molecule,0,151.18,5,12,2.42,12.03,1,1,0,3,Y,0.65,None,4.62,2.32,2.32,1,MOL,-1,11,1,1,0,151.0797,NEUTRAL,C9H10FN,C=CCNc1ccc(F)cc1
CHEMBL3334579,,,Small molecule,0,175.23,5,13,1.53,29.1,1,1,0,4,N,0.69,None,None,1.96,1.96,1,MOL,-1,13,2,1,0,175.0997,NEUTRAL,C11H13NO,C=CC(=O)NCCc1ccccc1
CHEMBL3334610,,,Small molecule,0,174.2,5,12,1.85,52.89,2,1,0,2,Y,0.74,10.3,None,1.67,1.67,1,MOL,-1,13,3,1,0,174.0793,NEUTRAL,C10H10N2O,Cc1ccc(NC(=O)CC#N)cc1
CHEMBL3334631,,,Small molecule,0,186.21,6,13,1.34,52.89,2,1,0,3,Y,0.57,12.73,None,1.09,1.09,1,MOL,-1,14,3,1,0,186.0793,NEUTRAL,C11H10N2O,N#CCNC(=O)/C=C/c1ccccc1
CHEMBL3547019,,,Small molecule,0,192.27,,,1.74,60.8,2,3,0,3,N,0.5,None,9.81,1.99,-0.12,1,MOL,-1,14,4,3,0,192.1375,BASE,C10H16N4,CCCNC(=N)Nc1ccc(C)cn1
CHEMBL3547023,,,Small molecule,0,189.26,,,1.97,36.42,3,2,0,2,Y,0.75,None,10.18,2.08,-0.18,1,MOL,-1,14,3,2,0,189.1266,BASE,C11H15N3,CCCNC1=NCc2ccccc2N1
CHEMBL3547071,,,Small molecule,0,190.25,,,1.27,74.79,2,3,0,1,N,0.46,None,9.92,1.06,-1.11,1,MOL,-1,14,4,4,0,190.1218,BASE,C10H14N4,N=C(N)Nc1cnc2c(c1)CCCC2
CHEMBL3547114,,,Small molecule,0,176.22,,,0.76,49.31,4,2,0,1,N,0.66,None,8.69,1.17,-0.11,1,MOL,-1,13,4,2,0,176.1062,BASE,C9H12N4,Cc1ccc(NC2=NCCN2)nc1
CHEMBL3547129,,,Small molecule,0,195.69,,,2.93,26.02,1,1,0,2,Y,0.77,None,9.88,2.75,0.37,1,MOL,-1,13,1,2,0,195.0815,BASE,C11H14ClN,CC[C@]1(N)C[C@@H]1c1ccc(Cl)cc1
CHEMBL3547163,,,Small molecule,0,162.2,,,0.45,49.31,4,2,0,1,N,0.63,None,9.34,0.06,-1.76,1,MOL,-1,12,4,2,0,162.0905,BASE,C8H10N4,c1cncc(NC2=NCCN2)c1
CHEMBL3547735,,,Small molecule,0,191.27,3,5,2.51,21.26,2,1,0,3,Y,0.79,None,9.75,2.2,-0.1,1,MOL,-1,14,2,1,0,191.131,BASE,C12H17NO,CCOc1ccccc1C1CCCN1
CHEMBL3330296,,,Small molecule,0,193.29,1,1,3.38,32.26,2,2,0,6,N,0.54,10.36,6.36,3.36,3.32,1,MOL,-1,14,2,2,0,193.1467,NEUTRAL,C12H19NO,CCCCCCNc1ccc(O)cc1
CHEMBL1094242,ISOSHINANOLONE,Isoshinanolone,Small molecule,0,192.21,1,2,1.65,57.53,3,2,0,0,Y,0.66,8.6,None,1.76,1.74,1,MOL,-1,14,3,2,0,192.0786,NEUTRAL,C11H12O3,C[C@H]1CC(=O)c2c(O)cccc2[C@H]1O
CHEMBL3330326,,,Small molecule,0,149.19,1,1,1.16,35.25,2,1,0,2,Y,0.68,None,9.07,1.03,-0.64,1,MOL,-1,11,2,2,0,149.0841,BASE,C9H11NO,N[C@@H]1C[C@@H]1Oc1ccccc1
CHEMBL3578315,,,Small molecule,0,174.25,5,11,1.77,16.13,2,0,0,0,Y,0.6,None,9.26,1.2,-0.65,1,MOL,-1,13,2,0,0,174.1157,BASE,C11H14N2,c1cc2c(cn1)[C@H]1CCCN1CC2
CHEMBL3578317,,,Small molecule,0,174.25,3,3,1.77,16.13,2,0,0,0,Y,0.6,None,9.38,1.2,-0.77,1,MOL,-1,13,2,0,0,174.1157,BASE,C11H14N2,c1cc2c(cn1)CCN1CCCC21
CHEMBL1087707,,2-Hydroxy-Acetophenonesemicarbazone,Small molecule,0,193.21,3,3,0.78,87.71,3,3,0,2,N,0.48,8.7,0.87,0.32,0.3,1,MOL,-1,14,5,4,0,193.0851,NEUTRAL,C9H11N3O2,C/C(=N\NC(N)=O)c1ccccc1O
CHEMBL3580420,,,Small molecule,0,178.19,,,1.57,54.37,2,1,0,2,Y,0.55,3.06,None,2.52,-0.95,1,MOL,-1,13,3,1,0,178.063,ACID,C10H10O3,Cc1ccc(C(=O)C(=O)O)cc1C
CHEMBL3553178,,,Small molecule,0,191.28,3,5,1.56,37.81,3,1,0,1,Y,0.73,None,9.5,1.12,-0.97,1,MOL,-1,14,3,1,0,191.1422,BASE,C11H17N3,Cc1cc(C)nc(C2CCCNC2)n1
CHEMBL3600720,,,Small molecule,0,180.21,2,2,-0.05,94.03,4,3,0,2,N,0.59,11.77,8.23,0,-0.89,1,MOL,-1,13,5,5,0,180.1011,NEUTRAL,C8H12N4O,C[C@H](N)C(=O)Nc1cccc(N)n1
CHEMBL3214485,,,Small molecule,0,197.2,4,4,-0.12,100.77,6,2,0,1,N,0.28,6.58,None,-0.42,-1.3,1,MOL,-1,14,7,3,0,197.0913,NEUTRAL,C7H11N5O2,Nc1nonc1/C(=N/O)N1CCCC1
CHEMBL3614021,,,Small molecule,0,195.24,1,4,1.61,46.17,3,1,0,1,Y,0.69,11.34,None,1.61,1.61,1,MOL,-1,13,3,1,0,195.0354,NEUTRAL,C9H9NO2S,CC(=O)NSC(=O)c1ccccc1
CHEMBL3188361,,,Small molecule,0,170.59,,,2.13,26.3,2,0,0,1,Y,0.6,None,None,2.58,2.58,1,MOL,-1,11,2,0,0,170.0135,None,C8H7ClO2,COC(=O)c1ccccc1Cl
CHEMBL3560070,,,Small molecule,0,166.18,,,1.52,35.53,3,0,0,3,Y,0.64,None,None,1.37,1.37,1,MOL,-1,12,3,0,0,166.063,NEUTRAL,C9H10O3,COc1ccc(OC)c(C=O)c1
CHEMBL1160306,,,Small molecule,0,190.11,3,5,1.83,57.53,1,2,0,2,Y,0.7,1.12,None,1.05,-1.42,1,MOL,-1,12,3,2,0,190.0195,ACID,C7H8FO3P,O=P(O)(O)[C@H](F)c1ccccc1
CHEMBL1160390,,,Small molecule,0,183.12,2,2,-0.28,101.54,3,2,0,2,N,0.48,1.87,None,-0.31,-7.35,1,MOL,-1,13,6,2,0,183.0168,ACID,C7H5NO5,O=C(O)c1cccc(C(=O)O)[n+]1[O-]
CHEMBL3184118,,,Small molecule,0,146.19,,,2.29,17.07,1,0,0,2,Y,0.46,None,None,2.37,2.37,1,MOL,-1,11,1,0,0,146.0732,NEUTRAL,C10H10O,CC(C=O)=Cc1ccccc1
CHEMBL3304036,,,Small molecule,0,179.26,,,2.09,33.12,2,1,0,3,Y,0.77,None,6.03,1.81,1.79,1,MOL,-1,13,2,1,0,179.131,NEUTRAL,C11H17NO,Cc1cccnc1CCC(C)(C)O
CHEMBL3304060,,,Small molecule,0,194.3,,,2.03,27.09,2,2,0,3,Y,0.43,8.58,11.96,2.15,0.96,1,MOL,-1,13,2,1,0,194.0878,BASE,C10H14N2S,CN(Cc1ccccc1)C(=N)CS
CHEMBL3304093,,,Small molecule,0,108.14,2,3,0.83,17.82,2,0,0,0,Y,0.48,None,6.94,0.43,0.31,1,MOL,-1,8,2,0,0,108.0687,NEUTRAL,C6H8N2,c1cn2c(n1)CCC2
CHEMBL3304113,,,Small molecule,0,165.24,,,1.62,33.12,2,1,0,3,Y,0.74,None,6.48,1.62,1.57,1,MOL,-1,12,2,1,0,165.1154,NEUTRAL,C10H15NO,Cc1cnc(CCCO)c(C)c1
CHEMBL3304157,,,Small molecule,0,148.21,,,1.09,17.29,2,0,0,1,Y,0.57,None,12.14,1.09,-1.32,1,MOL,-1,11,2,0,0,148.1,BASE,C9H12N2,Cn1cccc/c1=N\C1CC1
CHEMBL3594495,,,Small molecule,0,154.17,,,1.28,44.12,4,0,0,1,N,0.61,None,3.66,0.57,0.57,1,MOL,-1,11,4,0,0,154.0742,NEUTRAL,C7H10N2O2,CC(C)OC(=O)n1ccnc1
CHEMBL3623562,,,Small molecule,0,170.19,4,7,1.62,34.89,3,0,0,3,Y,0.65,None,1.21,0.81,0.81,1,MOL,-1,12,3,0,0,170.0855,NEUTRAL,C8H11FN2O,CC(C)n1cc(C(=O)CF)cn1
CHEMBL3623563,,,Small molecule,0,184.21,4,7,2.01,34.89,3,0,0,4,N,0.67,None,1.21,1.33,1.33,1,MOL,-1,13,3,0,0,184.1012,NEUTRAL,C9H13FN2O,CCC(C)n1cc(C(=O)CF)cn1
CHEMBL3623564,,,Small molecule,0,198.24,4,7,2.4,34.89,3,0,0,5,N,0.68,None,1.21,1.77,1.77,1,MOL,-1,14,3,0,0,198.1168,NEUTRAL,C10H15FN2O,CCCC(C)n1cc(C(=O)CF)cn1
CHEMBL3185245,,,Small molecule,0,193.25,,,1.93,29.54,3,0,0,3,Y,0.69,None,2.9,2.44,2.44,1,MOL,-1,14,3,0,0,193.1103,NEUTRAL,C11H15NO2,CCOC(=O)c1ccc(N(C)C)cc1
CHEMBL1079576,PHENPROBAMATE,MH-532|PHENPROBAMATE,Small molecule,0,179.22,16,23,1.71,52.32,2,1,0,4,N,0.72,None,None,2.05,2.05,1,MOL,0,13,3,2,0,179.0946,NEUTRAL,C10H13NO2,NC(=O)OCCCc1ccccc1
CHEMBL3185257,,,Small molecule,0,155.22,,,1.96,29.96,3,0,0,1,Y,0.58,None,1.94,0.58,0.58,1,MOL,-1,10,2,0,0,155.0405,NEUTRAL,C7H9NOS,CC(=O)c1sc(C)nc1C
CHEMBL3185279,,,Small molecule,0,150.25,,,1.12,25.78,5,2,0,0,N,0.54,5.77,None,1.3,-0.2,1,MOL,-1,7,2,0,0,149.938,ACID,C2H2N2S3,Sc1nnc(S)s1
CHEMBL1088499,,4-Chlorophenylthiourea|N-(4-Chlorophenyl)Thiourea,Small molecule,0,186.67,2,4,2,38.05,1,2,0,1,Y,0.66,13.87,None,2.37,2.37,1,MOL,-1,11,2,3,0,186.0018,NEUTRAL,C7H7ClN2S,NC(=S)Nc1ccc(Cl)cc1
CHEMBL1087843,,,Small molecule,0,194.3,2,4,1.45,38.05,1,2,0,4,N,0.56,None,None,2.21,2.21,1,MOL,-1,13,2,3,0,194.0878,NEUTRAL,C10H14N2S,NC(=S)NCCCc1ccccc1
CHEMBL3302698,,,Small molecule,0,178.24,,,0.19,41.05,4,1,0,1,N,0.67,None,8.74,-0.16,-1.52,1,MOL,-1,13,4,1,0,178.1218,BASE,C9H14N4,Cc1cncc(N2CCNCC2)n1
CHEMBL220344,,,Small molecule,0,186.17,22,32,-2.43,114.26,7,3,0,3,N,0.48,13.97,0.33,-2.6,-2.6,1,MOL,-1,13,7,4,0,186.0753,NEUTRAL,C6H10N4O3,Nc1ncn(C[C@H](O)CO)c(=O)n1
